,Age_Group,C_EDU_Encoded,C_HSE_Encoded,C_OCC_Encoded,INCM_TYP,NUM_PRD,IS_CASA,CASATD_CNT,CASA_DIFF,DRvCR,IS_TD,IS_FUNDS,IS_CC,IS_LOAN,CC_MTH_TRN_AMT_DIFF,CC_LMT,LoanAsset_ratio,AssetvCValue,Customer_Bank_engagement,C_seg
46170,3,0,0,2,2,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46172,2,0,0,2,7,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46173,3,0,0,2,6,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46174,1,0,0,2,4,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46175,3,0,0,0,0,2,1,1,0.0,1.38066,0,0,0,0,0,0,10630000000000.0,0.0,0.0,1
46176,2,0,0,2,5,3,1,1,0.0,13762.4,0,0,0,0,0,0,23380000000000.0,0.0,0.0,1
46178,3,0,0,2,7,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46179,1,2,3,2,6,1,0,0,0.0,,0,0,1,0,825,26500,0.0,1e-10,764.035,1
46180,2,0,0,2,0,3,1,1,0.0,1505.9,0,1,0,0,0,0,266960000000000.0,0.0,0.0,1
46182,3,0,0,0,0,3,1,1,0.0,19.63,0,0,0,0,0,0,14500000000000.0,0.0,0.0,1
46184,1,0,0,1,0,2,1,1,0.0,100.0,0,0,0,0,0,0,740000000000.0,0.0,0.0,1
46185,1,2,1,0,3,2,0,0,0.0,,0,0,1,0,0,16100,0.0,0.0,0.0,1
46186,1,0,0,2,2,2,1,1,0.0,27990.4,0,0,0,0,0,0,910000000000.0,0.0,0.0,1
46187,1,1,0,0,0,2,1,1,0.0,39.921098035,0,0,0,0,0,0,95010000000000.0,0.0,0.0,1
46188,1,2,0,2,2,3,1,1,0.0,4833.4,0,0,0,0,0,0,12120000000000.0,0.0,0.0,1
46189,2,2,1,2,5,1,0,0,0.0,,0,0,1,0,4144,26800,0.0,1e-10,1307.64,1
46192,3,0,0,2,2,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46193,2,0,0,2,0,2,1,1,0.0,21378.19,0,0,0,0,0,0,209920000000000.0,0.0,0.0,1
46194,4,0,0,0,0,4,1,3,0.0,0.348972305,1,1,0,0,0,0,1283550000000000.0,0.0,0.0,1
46195,2,0,0,2,7,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46196,4,0,0,1,0,2,1,2,0.0,,1,0,0,0,0,0,1031070000000000.0,0.0,0.0,1
46197,1,2,1,2,4,1,0,0,0.0,,0,0,1,0,66,20700,0.0,1e-10,10.438333333,1
46198,2,0,0,2,0,1,1,1,0.0,,0,0,0,0,0,0,10580000000000.0,0.0,0.0,1
46200,2,0,0,2,8,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46202,3,0,1,2,3,4,1,1,0.0,313230.21,0,0,1,0,10423,16700,16590000000000.0,0.03473945419429281,3979.625,1
46204,3,0,0,2,6,2,0,1,0.0,,1,0,0,0,0,0,0.234193134394072,0.0,0.0,1
46206,3,0,0,0,0,2,1,1,0.0,2000.0,0,0,0,0,0,0,1025110000000000.0,0.0,0.0,1
46207,3,0,0,2,0,2,1,1,0.0,14.285446512,0,0,0,0,0,0,15580000000000.0,0.0,0.0,1
46209,3,0,0,1,0,2,1,1,0.0,1250.0,0,0,0,0,0,0,10260000000000.0,0.0,0.0,1
46210,3,0,0,0,0,2,1,1,0.0,,0,0,0,0,0,0,10020000000000.0,0.0,0.0,1
46211,2,0,0,1,0,2,1,1,0.0,10.800061728,0,0,0,0,0,0,50000000000.0,0.0,0.0,1
46212,3,0,0,2,7,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46213,3,2,3,1,2,1,0,0,0.0,,0,0,1,0,1320,11400,0.0,1e-10,231.8375,1
46215,3,0,0,2,3,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46216,4,0,0,2,0,2,1,1,0.0,,0,0,0,0,0,0,44090000000000.0,0.0,0.0,1
46217,3,0,0,2,0,2,1,1,0.0,,0,0,0,0,0,0,166910000000000.0,0.0,0.0,1
46218,1,0,0,2,0,2,1,1,0.0,2.4930951443,0,0,0,0,0,0,179020000000000.0,0.0,0.0,1
46219,3,0,0,1,0,2,1,2,0.0,,1,0,0,0,0,0,1000070000000000.0,0.0,0.0,1
46222,2,0,0,2,0,2,1,1,0.0,44.1,0,0,0,0,0,0,200460000000000.0,0.0,0.0,1
46223,4,0,0,0,0,2,1,2,0.0,,1,0,0,0,0,0,330000000000000.0,0.0,0.0,1
46224,3,0,0,1,0,2,1,1,0.0,3.66,0,0,0,0,0,0,1650000000000.0,0.0,0.0,1
46226,1,0,0,0,0,3,1,2,0.0,,1,0,0,0,0,0,524560000000000.0,0.0,0.0,1
46227,3,0,0,2,0,1,0,1,0.0,,1,0,0,0,0,0,759710000000000.0,0.0,0.0,1
46228,0,0,1,0,0,1,0,0,0.0,,0,0,1,0,478,500,0.0,1e-10,331.52583333,1
46229,2,1,0,2,4,4,1,1,0.0,45.4022,0,0,1,0,0,10000,15560000000000.0,0.0,0.0,1
46230,4,0,0,0,0,1,0,1,0.0,,1,0,0,0,0,0,200000000000000.0,0.0,0.0,1
46231,1,0,0,2,0,2,1,1,0.0,29275.1,0,0,0,0,0,0,5000000000000.0,0.0,0.0,1
46232,1,0,0,2,4,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46233,2,0,0,2,0,1,0,1,0.0,,1,0,0,0,0,0,200000000000000.0,0.0,0.0,1
46234,2,0,0,2,7,4,1,4,1747.2,167563.06,1,0,0,0,0,0,427560000000000.0,0.0,0.0,1
46235,3,0,0,0,0,1,0,1,0.0,,1,0,0,0,0,0,200000000000000.0,0.0,0.0,1
46236,2,0,0,2,0,2,1,1,0.0,,0,0,0,0,0,0,5600000000000.0,0.0,0.0,1
46237,4,0,0,1,0,1,0,1,0.0,,1,0,0,0,0,0,200000000000000.0,0.0,0.0,1
46238,1,0,0,2,0,3,1,2,0.0,22000.0,1,0,0,0,0,0,238620000000000.0,0.0,0.0,1
46240,4,0,0,2,0,3,1,2,0.0,,1,0,0,0,0,0,1114350000000000.0,0.0,0.0,1
46241,4,0,0,0,0,3,1,2,0.0,,1,0,0,0,0,0,540090000000000.0,0.0,0.0,1
46242,3,0,0,1,0,2,1,1,0.0,1.2955562851,0,0,0,0,0,0,5210000000000.0,0.0,0.0,1
46243,2,3,0,2,0,2,1,1,0.0,0.0,0,0,0,0,0,0,9990000000000.0,0.0,0.0,1
46244,2,0,0,2,0,3,1,8,0.0,4.0,1,0,0,0,0,0,4879120000000000.0,0.0,0.0,1
46245,3,0,0,2,6,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46246,1,0,0,2,6,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46247,3,0,0,2,0,2,1,1,0.0,0.9782321174,0,0,0,0,0,0,115560000000000.0,0.0,0.0,1
46248,3,0,0,2,0,2,1,1,0.0,1.8815207781,0,0,0,0,0,0,5450000000000.0,0.0,0.0,1
46249,2,2,1,2,4,3,1,1,0.0,,0,0,1,0,0,23600,10840000000000.0,0.0,0.0,1
46250,1,0,0,1,2,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46251,3,0,0,2,0,3,1,2,299.28999999999996,176836.91,0,0,0,0,0,0,15840000000000.0,0.0,0.0,1
46252,3,0,0,2,0,2,1,1,0.0,130.29,0,0,0,0,0,0,10150000000000.0,0.0,0.0,1
46253,2,2,0,2,5,5,1,2,0.0,31610.97,1,0,1,0,752,27500,277800000000000.0,0.0831026473052113,27857.115,1
46254,1,0,0,2,0,2,1,1,0.0,1.3248753005,0,0,0,0,0,0,5280000000000.0,0.0,0.0,1
46255,3,0,0,2,0,3,1,2,0.0,,1,0,0,0,0,0,770180000000000.0,0.0,0.0,1
46256,2,2,1,2,2,2,0,0,0.0,,0,0,1,0,721,13800,0.0,1e-10,232.1275,1
46257,4,0,0,1,0,3,1,3,0.0,0.0,1,0,0,0,0,0,660110000000000.0,0.0,0.0,1
46258,4,0,0,1,0,3,1,3,0.0,0.0,1,0,0,0,0,0,770050000000000.0,0.0,0.0,1
46259,2,2,0,2,6,4,1,1,0.0,259.6,0,0,1,0,0,69700,17620000000000.0,0.0,0.0,1
46260,2,0,0,2,0,2,1,1,0.0,0.0227115758,0,0,0,0,0,0,262540000000000.0,0.0,0.0,1
46261,1,2,1,2,2,2,0,0,0.0,,0,0,1,0,323,12500,0.0,1e-10,524.39333333,1
46262,1,0,0,2,1,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46263,1,0,0,2,0,3,1,2,0.0,,1,0,0,0,0,0,220090000000000.0,0.0,0.0,1
46264,1,0,0,0,0,3,1,2,0.0,30000.0,1,0,0,0,0,0,330020000000000.0,0.0,0.0,1
46265,2,0,0,2,5,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46266,4,0,0,1,0,1,0,1,0.0,,1,0,0,0,0,0,300000000000000.0,0.0,0.0,1
46267,0,0,3,0,0,1,0,0,0.0,,0,0,1,0,430,500,0.0,1e-10,174.34416667,1
46268,3,0,0,2,0,2,1,2,0.0,,1,0,0,0,0,0,3200670000000000.0,0.0,0.0,1
46269,0,0,1,0,0,1,0,0,0.0,,0,0,1,0,295,500,0.0,1e-10,67.8925,1
46271,0,0,1,0,0,1,0,0,0.0,,0,0,1,0,674,500,0.0,1e-10,106.82333333,1
46272,1,0,0,2,2,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46273,1,0,0,2,7,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46274,3,0,0,0,4,2,0,0,0.0,,0,0,1,0,2996,11100,0.0,1e-10,518.1,1
46275,1,0,0,1,4,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46276,1,0,0,2,0,3,1,2,0.0,20000.0,1,0,0,0,0,0,220000000000000.0,0.0,0.0,1
46277,3,0,0,2,0,3,1,2,0.0,20000.0,1,0,0,0,0,0,220020000000000.0,0.0,0.0,1
46278,1,0,0,1,0,3,1,2,0.0,20000.0,1,0,0,0,0,0,220000000000000.0,0.0,0.0,1
46279,3,0,0,1,0,2,1,1,0.0,1248.01,0,0,0,0,0,0,7000000000000.0,0.0,0.0,1
46280,2,1,2,2,6,2,0,0,0.0,,0,0,1,0,411,10000,0.0,1e-10,103.62166667,1
46281,2,2,1,2,5,1,0,0,0.0,,0,0,1,0,431,27400,0.0,1e-10,299.83083333,1
46282,3,0,0,2,0,3,1,2,0.0,,1,0,0,0,0,0,590790000000000.0,0.0,0.0,1
46284,2,2,1,2,3,1,0,0,0.0,,0,0,1,0,1812,16100,0.0,1e-10,251.09416667,1
46285,1,2,1,2,2,1,0,0,0.0,,0,0,1,0,0,14500,0.0,1e-10,143.91666667,1
46286,1,2,1,2,4,1,0,0,0.0,,0,0,1,0,0,17500,0.0,1e-10,84.5,1
46287,1,2,1,2,5,1,0,0,0.0,,0,0,1,0,0,5000,0.0,1e-10,66.175833333,1
46288,3,0,0,0,0,3,1,2,0.0,0.0,1,0,0,0,0,0,405630000000000.0,0.0,0.0,1
46290,3,0,0,0,0,3,1,2,0.0,,1,0,0,0,0,0,310010000000000.0,0.0,0.0,1
46291,1,0,0,2,0,2,1,1,0.0,99000.0,0,0,0,0,0,0,10000000000000.0,0.0,0.0,1
46292,1,0,0,2,5,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46293,2,0,0,2,0,2,1,2,0.0,0.0,1,0,0,0,0,0,1320040000000000.0,0.0,0.0,1
46294,2,2,0,2,5,4,1,1,0.0,,0,0,1,0,0,30000,50000000000000.0,0.0,0.0,1
46295,4,0,0,1,0,2,1,2,0.0,,1,0,0,0,0,0,330000000000000.0,0.0,0.0,1
46296,2,0,0,2,7,3,1,1,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46298,4,0,0,1,0,3,1,2,0.0,,1,0,0,0,0,0,500010000000000.0,0.0,0.0,1
46299,4,0,0,1,0,2,1,2,0.0,,1,0,0,0,0,0,500790000000000.0,0.0,0.0,1
46300,0,0,0,0,0,2,1,1,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46301,2,0,0,1,0,2,1,1,0.0,,0,0,0,0,0,0,100000000000.0,0.0,0.0,1
46302,2,0,0,2,0,2,1,1,0.0,,0,0,0,0,0,0,5000000000000.0,0.0,0.0,1
46306,2,0,0,0,0,2,1,1,0.0,,0,0,0,0,0,0,20000000000000.0,0.0,0.0,1
46307,3,0,0,0,0,2,1,1,0.0,1035.0,0,0,0,0,0,0,12900000000000.0,0.0,0.0,1
46308,3,0,0,1,0,4,1,2,0.0,,1,0,0,0,0,0,161030000000000.0,0.0,0.0,1
46309,3,0,0,2,0,2,1,2,8908.6,2600.0,0,0,0,0,0,0,113110000000000.0,0.0,0.0,1
46310,3,0,0,2,1,2,1,1,0.0,1.0,0,0,0,0,0,0,10550000000000.0,0.0,0.0,1
46311,4,0,0,0,0,1,1,1,0.0,,0,0,0,0,0,0,11540000000000.0,0.0,0.0,1
46312,2,0,0,2,0,3,1,3,0.0,54101.64,1,0,0,0,0,0,519750000000000.0,0.0,0.0,1
46313,2,0,0,2,0,2,1,1,0.0,,0,0,0,0,0,0,26230000000000.0,0.0,0.0,1
46314,2,2,1,2,5,5,1,2,0.0,119297.85,1,0,1,0,12493,19700,533410000000000.0,0.07328238906882677,60656.910833300004,1
46315,4,0,0,2,0,2,1,11,0.0,0.0,1,0,0,0,0,0,1.100477e+16,0.0,0.0,1
46316,4,0,0,2,1,1,1,1,0.0,,0,0,0,0,0,0,2030000000000.0,0.0,0.0,1
46317,4,0,0,1,0,2,1,1,0.0,,0,0,0,0,0,0,1790000000000.0,0.0,0.0,1
46318,4,0,0,0,0,3,1,3,0.0,300.0,1,0,0,0,0,0,1498960000000000.0,0.0,0.0,1
46319,4,0,0,1,0,2,1,1,0.0,276.05,0,0,0,0,0,0,180000000000.0,0.0,0.0,1
46320,4,0,0,1,0,2,1,1,0.0,,0,0,0,0,0,0,31750000000000.0,0.0,0.0,1
46321,4,0,0,0,0,2,1,2,7334.45,0.7794232268,0,0,0,0,0,0,137000000000000.0,0.0,0.0,1
46322,4,0,0,0,0,2,1,4,0.0,,1,0,0,0,0,0,3538580000000000.0,0.0,0.0,1
46323,4,0,0,0,0,1,0,1,0.0,,1,0,0,0,0,0,101180000000000.0,0.0,0.0,1
46324,4,0,0,1,0,2,1,2,0.0,10.0025,1,0,0,0,0,0,684990000000000.0,0.0,0.0,1
46325,4,0,0,0,0,1,0,1,0.0,,1,0,0,0,0,0,790230000000000.0,0.0,0.0,1
46326,4,0,0,0,0,1,1,1,0.0,,0,0,0,0,0,0,830000000000.0,0.0,0.0,1
46327,4,0,0,1,0,2,1,2,0.0,1.1599297012,1,0,0,0,0,0,901290000000000.0,0.0,0.0,1
46328,4,0,0,0,1,2,1,2,71891.99,0.4406666667,0,0,0,0,0,0,746270000000000.0,0.0,0.0,1
46329,4,2,3,2,7,2,1,1,0.0,163538.18,0,0,1,0,0,82000,13730000000000.0,0.0,0.0,1
46330,4,0,0,0,0,2,1,1,0.0,,0,0,0,0,0,0,10570000000000.0,0.0,0.0,1
46332,4,0,0,1,0,2,1,2,0.0,,1,0,0,0,0,0,288580000000000.0,0.0,0.0,1
46333,4,2,3,2,3,4,1,3,0.0,0.6666666667,1,0,1,0,127,6500,590080000000000.0,0.08326067247705753,59059.495833333,1
46334,4,2,3,2,4,5,1,3,0.0,5.096729064,1,0,1,0,0,10500,585840000000000.0,0.08286354139785147,58916.14,1
46335,3,0,0,2,2,3,1,1,0.0,8994.81,0,0,1,0,3424,4000,5320000000000.0,0.05175696418436385,856.5675,1
46336,3,0,0,1,0,3,1,3,0.0,1.2458727273,1,0,0,0,0,0,457130000000000.0,0.0,0.0,1
46337,3,0,0,2,6,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46339,3,2,1,2,4,2,1,2,0.0,0.0,1,0,0,0,0,0,340150000000000.0,0.0,0.0,1
46340,3,0,3,2,3,4,1,2,101504.5,32.062777778,0,0,0,0,0,0,1177560000000000.0,0.0,0.0,1
46342,3,0,0,2,6,3,1,1,0.0,18444.0,0,0,0,0,0,0,0.0011166297434431498,0.0,0.0,1
46343,3,0,0,2,2,3,0,0,0.0,,0,0,1,0,0,7000,0.0,0.0,0.0,1
46344,3,0,0,0,0,3,1,2,0.0,20000.0,1,0,0,0,0,0,641870000000000.0,0.0,0.0,1
46346,3,1,1,2,6,1,0,0,0.0,,0,0,1,0,12717,40000,0.0,1e-10,4212.45,1
46348,4,0,0,1,2,4,1,1,0.0,72.0,0,0,1,0,449,4000,6210000000000.0,0.06384035193153483,810.61583333,1
46350,3,0,2,2,2,1,1,2,626.1200000000003,,0,0,0,0,0,0,50530000000000.0,0.0,0.0,1
46353,3,0,0,2,5,3,1,1,0.0,,0,0,1,0,0,8000,10040000000000.0,0.0,0.0,1
46356,3,0,2,0,0,1,0,0,0.0,,0,1,0,0,0,0,165210000000000.0,0.0,0.0,1
46357,4,0,0,1,0,2,1,3,0.0,20000.0,1,0,0,0,0,0,1124060000000000.0,0.0,0.0,1
46360,3,0,0,0,0,3,1,5,0.0,65.816993464,1,0,0,0,0,0,2204030000000000.0,0.0,0.0,1
46361,3,0,1,0,0,2,1,4,0.0,76956.1,1,0,0,0,0,0,760020000000000.0,0.0,0.0,1
46363,4,0,0,1,0,2,1,1,0.0,0.0,0,0,0,0,0,0,113210000000000.0,0.0,0.0,1
46364,3,1,1,2,4,2,1,1,0.0,3000.0,0,0,0,0,0,0,140510000000000.0,0.0,0.0,1
46366,3,0,0,0,0,2,1,1,0.0,1.0064935065,0,0,0,0,0,0,303770000000000.0,0.0,0.0,1
46367,3,1,1,0,4,4,1,1,0.0,,0,1,1,0,106,4000,224820000000000.0,0.14549793218103582,22268.638333333,1
46368,3,0,1,2,2,4,1,3,0.0,7.3225,1,0,0,0,0,0,1636520000000000.0,0.0,0.0,1
46369,3,2,0,2,0,2,1,1,0.0,15426.34,0,0,0,0,0,0,93430000000000.0,0.0,0.0,1
46370,3,1,1,2,6,3,1,4,0.0,37.443731884,1,0,0,0,0,0,1002880000000000.0,0.0,0.0,1
46371,3,2,0,0,3,3,1,3,0.0,67896.6,1,0,0,0,0,0,460130000000000.0,0.0,0.0,1
46372,4,0,2,2,8,3,1,2,0.0,19.393485357,1,0,1,0,2995,380000,2.69176e+16,0.08327758769909129,2693561.855,1
46373,4,0,0,1,0,2,1,1,0.0,1500.0,0,0,0,0,0,0,449450000000000.0,0.0,0.0,1
46374,3,3,1,2,5,4,1,1,0.0,31792.1,0,0,1,0,140,13000,135180000000000.0,0.0824337005188093,13665.5275,1
46375,3,3,1,2,5,1,0,0,0.0,,0,0,1,0,23,28000,0.0,1e-10,2.64,1
46376,3,0,0,2,0,3,1,2,0.0,0.0,1,0,0,0,0,0,1110130000000000.0,0.0,0.0,1
46377,4,0,2,0,0,1,1,1,0.0,3000.0,0,0,0,0,0,0,23630000000000.0,0.0,0.0,1
46378,3,0,0,0,2,2,1,2,53.1899999999996,,0,0,0,0,0,0,59250000000000.0,0.0,0.0,1
46379,3,0,0,2,0,3,1,1,0.0,6484.72,0,0,0,0,0,0,135050000000000.0,0.0,0.0,1
46380,3,0,0,2,2,1,0,0,0.0,,0,0,1,0,0,5000,0.0,1e-10,201.75666667,1
46381,4,0,0,2,0,1,0,1,0.0,,1,0,0,0,0,0,480000000000000.0,0.0,0.0,1
46382,3,0,1,1,3,3,1,1,0.0,,0,0,1,0,1332,18000,14710000000000.0,0.06741033427378576,1818.465,1
46383,3,0,0,0,2,2,1,1,0.0,,0,0,1,0,0,5500,10690000000000.0,0.0,0.0,1
46384,3,0,0,1,0,2,1,1,0.0,4.97564,0,0,0,0,0,0,20000000000.0,0.0,0.0,1
46385,3,0,0,2,0,1,1,1,0.0,,0,0,0,0,0,0,3610000000000.0,0.0,0.0,1
46386,3,0,0,2,2,1,0,0,0.0,,0,0,1,0,1191,5000,0.0,1e-10,410.67916667,1
46387,3,0,0,0,2,2,1,1,0.0,0.836754717,0,0,0,0,0,0,19490000000000.0,0.0,0.0,1
46388,3,0,0,0,0,2,1,1,0.0,190.0,0,0,0,0,0,0,28090000000000.0,0.0,0.0,1
46389,3,0,0,2,0,2,1,1,0.0,,0,0,0,0,0,0,10160000000000.0,0.0,0.0,1
46390,3,0,0,2,0,2,1,1,0.0,19800.0,0,0,0,0,0,0,304290000000000.0,0.0,0.0,1
46391,3,2,0,2,5,2,1,1,0.0,,0,0,1,0,0,6500,1670000000000.0,0.0,0.0,1
46393,4,0,0,1,0,2,1,1,0.0,23000.0,0,0,0,0,0,0,722640000000000.0,0.0,0.0,1
46394,2,2,1,2,5,1,0,0,0.0,,0,0,1,0,415,16000,0.0,1e-10,1125.9441667,1
46395,4,0,0,2,0,2,1,1,0.0,400000.0,0,0,0,0,0,0,10130000000000.0,0.0,0.0,1
46396,3,0,0,2,4,1,0,0,0.0,,0,0,1,0,945,8000,0.0,1e-10,990.95083333,1
46397,3,0,0,2,0,2,1,1,0.0,23114.7,0,0,0,0,0,0,9120000000000.0,0.0,0.0,1
46398,2,0,0,2,2,3,1,1,0.0,29050.78,0,0,0,0,0,0,2510000000000.0,0.0,0.0,1
46399,4,0,0,1,0,2,1,3,0.0,,1,0,0,0,0,0,1248910000000000.0,0.0,0.0,1
46401,4,0,0,2,6,1,0,0,0.0,,0,0,1,0,5495,11500,0.0,1e-10,1436.115,1
46402,4,0,0,1,2,3,1,1,0.0,9032.38,0,0,1,0,3230,4000,56600000000000.0,0.07365527726636956,6403.705,1
46403,4,0,0,0,2,2,0,0,0.0,,0,0,1,0,901,5000,0.0,1e-10,384.16666667,1
46407,4,0,0,1,3,4,1,3,0.0,1.8161146254,1,0,1,0,2151,9000,762990000000000.0,0.08236658302764564,77194.53416667,1
46409,4,0,1,2,2,4,0,0,0.0,,0,0,0,0,0,0,2.3255813953488354e-05,0.0,0.0,1
46410,3,0,0,0,3,2,1,1,0.0,256.46,0,0,0,0,0,0,2710000000000.0,0.0,0.0,1
46412,3,0,0,2,4,4,1,4,2853.16,53000.0,1,0,1,0,0,12000,571520000000000.0,0.0,0.0,1
46413,3,1,0,2,5,1,0,0,0.0,,0,0,1,0,2592,27500,0.0,1e-10,267.86916667,1
46417,3,2,1,2,5,1,0,0,0.0,,0,0,1,0,181,28500,0.0,1e-10,18.39,1
46418,3,2,2,2,7,1,0,0,0.0,,0,0,1,0,2404,46000,0.0,1e-10,321.97166667,1
46419,3,0,0,2,2,2,1,1,0.0,8.6100521401,0,0,0,0,0,0,160000000000.0,0.0,0.0,1
46420,3,0,0,0,3,1,0,0,0.0,,0,0,1,0,2699,5500,0.0,1e-10,439.25833333,1
46422,3,2,1,2,3,1,0,0,0.0,,0,0,1,0,758,9000,0.0,1e-10,245.84083333,1
46423,3,0,0,0,2,1,0,0,0.0,,0,0,1,0,0,3000,0.0,1e-10,11.716666667,1
46425,3,0,1,2,6,1,0,0,0.0,,0,0,1,0,10196,61800,0.0,1e-10,2433.4875,1
46426,2,2,1,2,6,2,1,1,0.0,,0,0,0,0,0,0,0.023590673575129523,0.0,0.0,1
46427,3,2,1,2,4,1,0,0,0.0,,0,0,1,0,8017,9500,0.0,1e-10,2666.6108333,1
46428,4,0,0,0,0,2,1,1,0.0,1520.2,0,0,0,0,0,0,21920000000000.0,0.0,0.0,1
46429,3,0,0,1,4,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46431,3,0,0,1,0,3,1,4,0.0,,1,0,0,0,0,0,735720000000000.0,0.0,0.0,1
46432,4,0,0,1,0,2,1,3,0.0,0.0,1,0,0,0,0,0,570400000000000.0,0.0,0.0,1
46434,2,0,0,2,3,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46435,2,0,1,2,5,2,0,0,0.0,,0,0,1,0,0,6000,0.0,0.0,0.0,1
46436,4,0,0,1,0,3,1,8,0.0,,1,0,0,0,0,0,1.256246e+16,0.0,0.0,1
46439,3,1,3,2,6,3,1,1,0.0,,0,0,1,0,9748,20000,52970000000000.0,0.07217014561205633,6116.33333333,1
46440,4,0,0,1,3,3,1,1,0.0,4081.08,0,0,1,0,2996,5500,110000000000.0,0.002656504430102058,345.065,1
46441,3,0,0,0,0,3,1,2,0.0,16786.31,1,0,0,0,0,0,110480000000000.0,0.0,0.0,1
46442,3,3,2,2,6,5,1,1,0.0,4794.4,0,0,1,0,15078,20000,75960000000000.0,0.04001583785855675,15818.7366667,1
46444,4,0,0,2,6,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46445,4,0,1,0,2,2,1,1,0.0,104.88024528,0,0,0,0,0,0,140000000000.0,0.0,0.0,1
46446,3,0,1,2,6,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46448,4,0,0,2,2,1,0,0,0.0,,0,0,1,0,119,6000,0.0,1e-10,74.7225,1
46449,3,0,0,2,0,3,1,3,3561.54,451.0,1,0,0,0,0,0,92690000000000.0,0.0,0.0,1
46450,2,2,1,1,3,3,0,0,0.0,,0,0,1,0,4507,9400,0.0,1e-10,1270.2475,1
46451,4,0,0,1,0,2,1,2,0.0,28.0,1,0,0,0,0,0,464450000000000.0,0.0,0.0,1
46452,3,0,0,2,4,2,1,2,16325.939999999999,17.5948,0,0,0,0,0,0,254460000000000.0,0.0,0.0,1
46453,3,0,0,2,0,2,1,1,0.0,6963.58,0,0,0,0,0,0,28010000000000.0,0.0,0.0,1
46454,3,1,0,2,3,1,0,0,0.0,,0,0,1,0,942,6500,0.0,1e-10,149.475,1
46457,3,0,0,1,0,3,1,4,0.0,156121.85,1,0,0,0,0,0,1610100000000000.0,0.0,0.0,1
46458,3,0,0,2,3,1,0,0,0.0,,0,0,1,0,1288,5000,0.0,1e-10,137.45,1
46460,3,0,0,2,0,2,1,1,0.0,,0,0,0,0,0,0,20680000000000.0,0.0,0.0,1
46462,3,0,1,2,2,3,0,0,0.0,,0,0,1,0,428,6000,0.0,1e-10,109250.6775,1
46463,4,0,0,2,0,2,1,1,0.0,76849.17,0,0,0,0,0,0,42640000000000.0,0.0,0.0,1
46464,4,0,0,1,3,3,1,3,0.0,54134.13,1,0,0,0,0,0,1664090000000000.0,0.0,0.0,1
46465,3,2,0,2,6,4,1,3,684.46,67982.59,1,0,0,0,0,0,0.20922115384615364,0.0,0.0,1
46467,3,1,1,1,4,3,0,0,0.0,,0,0,1,0,0,5000,0.0,0.0,0.0,1
46468,2,1,2,2,6,2,1,2,5.470000000000027,2165.73,0,0,0,0,0,0,20610000000000.0,0.0,0.0,1
46469,4,0,0,1,4,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
46470,2,3,0,2,4,2,0,0,0.0,,0,0,1,0,221,15500,0.0,1e-10,66.11,1
46472,3,0,0,1,5,4,1,3,0.0,0.0909090909,1,0,0,0,0,0,1738220000000000.0,0.0,0.0,1
46473,3,0,0,1,2,3,1,1,0.0,3741.26,0,0,1,0,683,3500,17650000000000.0,0.07087044170527913,2075.38333333,1
46475,3,0,0,0,0,3,1,4,5137.85,5.9519725557,1,0,0,0,0,0,314590000000000.0,0.0,0.0,1
46476,3,0,0,2,6,1,1,1,0.0,8176.68,0,0,0,0,0,0,7650000000000.0,0.0,0.0,1
